symbol,rebalance_date,horizon,horizon_days,current_price,p10,p25,median,p75,p90,realized,mu,sigma,kappa,half_life,trend_ann
AAPL,2018-12-07,6mo,126,40.01395034790039,31.62407556561886,35.385837225797694,39.53726775848661,44.52792321599862,49.958332287582444,46.64192199707031,0.011820092931670523,0.27180785642398664,0.007443894747146247,93.11619845587902,0.251670837538882
AAPL,2018-12-07,1yr,252,40.01395034790039,29.2088480454051,33.892213549554086,39.79216977564734,46.582219420233606,53.51552339345045,64.3420639038086,0.011820092931670523,0.27180785642398664,0.007443894747146247,93.11619845587902,0.251670837538882
AAPL,2019-01-09,1mo,21,36.40892791748047,32.68188022881354,34.371883053921266,36.25185154944484,38.228879770865916,39.843229238082245,40.64348220825195,-0.1137006711818005,0.3088757806646374,0.004573860191678009,151.54533621755735,0.25167828613530685
AAPL,2019-01-09,3mo,63,36.40892791748047,29.914844352663376,32.680094568237976,35.73694742268373,39.24968144521632,42.51440632239759,47.84870910644531,-0.1137006711818005,0.3088757806646374,0.004573860191678009,151.54533621755735,0.25167828613530685
AAPL,2019-01-09,6mo,126,36.40892791748047,27.137416241198824,30.768078920183417,35.30609312905605,40.065600088027395,45.01517717609094,48.30351257324219,-0.1137006711818005,0.3088757806646374,0.004573860191678009,151.54533621755735,0.25167828613530685
AAPL,2019-01-09,1yr,252,36.40892791748047,23.518903384400996,28.18260559052114,34.29890499978303,41.59329543503029,48.49447712528988,74.63748931884766,-0.1137006711818005,0.3088757806646374,0.004573860191678009,151.54533621755735,0.25167828613530685
AAPL,2019-02-08,1mo,21,40.64348220825195,36.743168301582855,38.50694128237026,40.59963985220533,42.82098343065451,44.85348003093406,43.14778137207031,0.08509346376661853,0.31268577760376676,0.007517244347386141,92.20761605294406,0.2270069150766039
AAPL,2019-02-08,3mo,63,40.64348220825195,34.33773450569675,37.32091811186778,40.762194180415584,44.62460473701953,48.42674732121209,47.2093505859375,0.08509346376661853,0.31268577760376676,0.007517244347386141,92.20761605294406,0.2270069150766039
AAPL,2019-02-08,6mo,126,40.64348220825195,31.459121616507048,35.722986813438254,41.06039086422618,46.637467479149656,53.18285531458978,48.30438232421875,0.08509346376661853,0.31268577760376676,0.007517244347386141,92.20761605294406,0.2270069150766039
AAPL,2019-02-08,1yr,252,40.64348220825195,29.24668523656523,34.3599067022446,41.04183300348214,49.62211952173466,58.94540588765413,77.6948013305664,0.08509346376661853,0.31268577760376676,0.007517244347386141,92.20761605294406,0.2270069150766039
AAPL,2019-03-12,1mo,21,43.14778137207031,39.1040830924098,41.05891711929181,43.07551983904177,45.215147686537705,47.335935259071015,47.84870910644531,0.020266252702661358,0.30693316887333855,0.008179400463586065,84.7430302068926,0.18854403443711815
AAPL,2019-03-12,3mo,63,43.14778137207031,36.07970064463958,39.35744002039069,43.17065034296679,47.4201684418841,51.25703070932946,46.64192199707031,0.020266252702661358,0.30693316887333855,0.008179400463586065,84.7430302068926,0.18854403443711815
AAPL,2019-03-12,6mo,126,43.14778137207031,33.58112686916646,37.68476262002806,42.85439378881129,49.01374492949659,54.83861523661429,52.08000564575195,0.020266252702661358,0.30693316887333855,0.008179400463586065,84.7430302068926,0.18854403443711815
AAPL,2019-03-12,1yr,252,43.14778137207031,30.17063824269622,35.55917068462445,42.42586197166686,51.08991255532275,60.75156855449455,66.55101013183594,0.020266252702661358,0.30693316887333855,0.008179400463586065,84.7430302068926,0.18854403443711815
AAPL,2019-04-10,1mo,21,47.84870910644531,43.37312071158172,45.540538986240584,48.047192261073306,50.59848984267526,52.86003317126688,47.2093505859375,0.1617897851466319,0.3015547454083942,0.008908076222504599,77.8110967224144,0.1412495740148662
AAPL,2019-04-10,3mo,63,47.84870910644531,40.84932386039333,44.323055332746,48.430666066850335,53.240890179093924,57.82031850628611,48.30351257324219,0.1617897851466319,0.3015547454083942,0.008908076222504599,77.8110967224144,0.1412495740148662
AAPL,2019-04-10,6mo,126,47.84870910644531,38.29837307859973,43.027834172721874,48.825627589387096,55.63231724182691,63.5817547688579,54.5626220703125,0.1617897851466319,0.3015547454083942,0.008908076222504599,77.8110967224144,0.1412495740148662
AAPL,2019-04-10,1yr,252,47.84870910644531,35.8596350620761,41.77405520385727,50.21661239282053,60.40653308725395,73.31237806016357,64.75332641601562,0.1617897851466319,0.3015547454083942,0.008908076222504599,77.8110967224144,0.1412495740148662
AAPL,2019-05-10,1mo,21,47.2093505859375,42.81040929759485,44.85952145818882,47.45057417239001,49.96138609632372,52.32574923296006,46.64192199707031,0.07004131409131942,0.2972014199216946,0.009101457512942659,76.15782192843955,0.0939883838035799
AAPL,2019-05-10,3mo,63,47.2093505859375,39.67582503994948,43.23296748966365,47.365167508030154,51.922504455193504,56.51266767208422,48.30438232421875,0.07004131409131942,0.2972014199216946,0.009101457512942659,76.15782192843955,0.0939883838035799
AAPL,2019-05-10,6mo,126,47.2093505859375,37.18036250185562,41.73247581974635,47.57260282183147,53.675813970370285,60.37177184281408,62.53657913208008,0.07004131409131942,0.2972014199216946,0.009101457512942659,76.15782192843955,0.0939883838035799
AAPL,2019-05-10,1yr,252,47.2093505859375,33.80405846010961,40.202897585813865,47.87763884096333,56.5100391065955,66.38230783185831,76.32061767578125,0.07004131409131942,0.2972014199216946,0.009101457512942659,76.15782192843955,0.0939883838035799
AAPL,2019-06-11,1mo,21,46.64192199707031,41.84354116955424,43.87930823394678,46.19897754788326,48.86092496225733,51.267357094153816,48.30351257324219,0.031200370028701574,0.3108571218136063,0.009355177522071448,74.0923599712159,0.050547289064546835
AAPL,2019-06-11,3mo,63,46.64192199707031,38.918440492650845,41.97841740276991,46.16664611703579,50.439524184480156,54.991428455939285,52.08000564575195,0.031200370028701574,0.3108571218136063,0.009355177522071448,74.0923599712159,0.050547289064546835
AAPL,2019-06-11,6mo,126,46.64192199707031,36.16722802180044,40.58547357915357,46.14276794058427,52.81622352914542,59.55047626339185,64.3420639038086,0.031200370028701574,0.3108571218136063,0.009355177522071448,74.0923599712159,0.050547289064546835
AAPL,2019-06-11,1yr,252,46.64192199707031,31.93300751781173,38.30344925263044,46.00124369469274,54.90208947805394,65.05807260084593,85.486083984375,0.031200370028701574,0.3108571218136063,0.009355177522071448,74.0923599712159,0.050547289064546835
AAPL,2019-07-11,1mo,21,48.30351257324219,43.55586950904711,45.77097570471295,48.40994827375036,51.02034069831954,53.62731977576019,48.30438232421875,0.07327182240308261,0.3119654692802606,0.009518636121004306,72.8200103195889,0.0074995911052350775
