symbol,rebalance_date,model,tilt_strength,lookback_days,sentiment_score,mu_tilt,current_price,mu_base,mu,1mo_median,1mo_realized,1mo_err,1mo_abs_err,1mo_pct_err,1mo_dir_hit,3mo_median,3mo_realized,3mo_err,3mo_abs_err,3mo_pct_err,3mo_dir_hit,6mo_median,6mo_realized,6mo_err,6mo_abs_err,6mo_pct_err,6mo_dir_hit,1yr_median,1yr_realized,1yr_err,1yr_abs_err,1yr_pct_err,1yr_dir_hit
AAPL,2020-05-14,baseline,0.0,0,,0.0,74.99534606933594,0.495096719176515,0.495096719176515,75.85581959651226,83.099609375,-7.243789778487738,7.243789778487738,-8.71699618442128,1,77.1337216727203,111.6594467163086,-34.525725043588295,34.525725043588295,-30.92055894859238,1,79.15211473368154,116.2090835571289,-37.05696882344736,37.05696882344736,-31.888186094531925,1,83.61391820680976,124.3465805053711,-40.73266229856134,40.73266229856134,-32.7573642419559,1
AAPL,2020-06-15,baseline,0.0,0,,0.0,83.099609375,0.5882231066251813,0.5882231066251813,84.39462009713887,94.70724487304688,-10.312624775908006,10.312624775908006,-10.888950248454455,1,86.32682301705174,111.99925994873047,-25.67243693167873,25.67243693167873,-22.92197014822305,1,90.33901132128901,119.04891204833984,-28.709900727050837,28.709900727050837,-24.116054681283583,1,97.6112985130697,126.48326110839844,-28.87196259532874,28.87196259532874,-22.82670635016672,1
AAPL,2020-07-15,baseline,0.0,0,,0.0,94.70724487304688,0.6597476909118312,0.6597476909118312,95.7253535073814,111.6594467163086,-15.934093208927194,15.934093208927194,-14.270259863825668,1,98.13361293581477,117.572021484375,-19.438408548560233,19.438408548560233,-16.53319242379748,1,102.41628035859856,127.29606628417969,-24.879785925581132,24.879785925581132,-19.54481913843176,1,111.11868660192314,144.86453247070312,-33.74584586877998,33.74584586877998,-23.294760486390704,1
AAPL,2020-08-13,baseline,0.0,0,,0.0,111.6594467163086,0.8292125187311385,0.8292125187311385,113.41967393326249,111.99925994873047,1.4204139845320185,1.4204139845320185,1.268235151894965,1,116.31411956460207,116.2090835571289,0.10503600747316,0.10503600747316,0.09038536769935358,1,122.65047517197647,131.84976196289062,-9.199286790914158,9.199286790914158,-6.977097761847545,1,134.26245464415103,145.68736267089844,-11.424908026747403,11.424908026747403,-7.842072103780054,1
AAPL,2020-09-14,baseline,0.0,0,,0.0,111.99925994873047,0.7562952805489367,0.7562952805489367,113.96368554611934,117.572021484375,-3.6083359382556637,3.6083359382556637,-3.069043036514603,1,116.8090093567169,119.04891204833984,-2.2399026916229445,2.2399026916229445,-1.8814978256276977,1,123.09887162750711,122.30462646484375,0.7942451626633584,0.7942451626633584,0.6493991156513305,1,131.75730378478357,144.72979736328125,-12.972493578497676,12.972493578497676,-8.963250011285423,1
AAPL,2020-10-13,baseline,0.0,0,,0.0,117.572021484375,0.729503019401168,0.729503019401168,119.14107511152801,116.2090835571289,2.9319915543991044,2.9319915543991044,2.5230313024177016,0,121.86711667454146,127.29606628417969,-5.428949609638224,5.428949609638224,-4.264821190560962,1,126.99198931223268,131.00242614746094,-4.010436835228262,4.010436835228262,-3.0613454675365883,1,139.6388085783955,137.68479919433594,1.9540093840595603,1.9540093840595603,1.4191903503462016,1
AAPL,2020-11-11,baseline,0.0,0,,0.0,116.2090835571289,0.6099341389367048,0.6099341389367048,116.82793381201628,119.04891204833984,-2.2209782363235604,2.2209782363235604,-1.8656014558299632,1,119.888993987648,131.84976196289062,-11.960767975242618,11.960767975242618,-9.071512756017716,1,124.9157137964291,124.3465805053711,0.5691332910580087,0.5691332910580087,0.4576991894308065,1,133.55794685177563,144.69639587402344,-11.138449022247812,11.138449022247812,-7.697806814722079,1
AAPL,2020-12-11,baseline,0.0,0,,0.0,119.04891204833984,0.5984544523134083,0.5984544523134083,119.55582303589233,127.29606628417969,-7.740243248287356,7.740243248287356,-6.080504664620034,1,123.88027319373553,122.30462646484375,1.5756467288917833,1.5756467288917833,1.2882969143809946,1,126.59295685517237,126.48326110839844,0.10969574677393723,0.10969574677393723,0.08672748141742329,1,132.91438166967026,171.96823120117188,-39.05384953150161,39.05384953150161,-22.709921046879664,1
AAPL,2021-01-13,baseline,0.0,0,,0.0,127.29606628417969,0.5240707199925376,0.5240707199925376,128.5695362732052,131.84976196289062,-3.2802256896854374,3.2802256896854374,-2.4878510517210213,1,129.38821055099015,131.00242614746094,-1.6142155964707854,1.6142155964707854,-1.2322028255062754,1,134.03971119136196,144.86453247070312,-10.824821279341165,10.824821279341165,-7.472375118133446,1,141.83581322264658,171.76272583007812,-29.926912607431547,29.926912607431547,-17.423403397217694,1
AAPL,2021-02-12,baseline,0.0,0,,0.0,131.84976196289062,0.5186026789433145,0.5186026789433145,133.318232558749,122.30462646484375,11.013606093905253,11.013606093905253,9.005060897733982,0,135.55393335277643,124.3465805053711,11.207352847405332,11.207352847405332,9.012996418442915,0,137.6722532641729,145.68736267089844,-8.015109406725543,8.015109406725543,-5.501581784297472,1,146.14147713925752,165.23085021972656,-19.089373080469045,19.089373080469045,-11.55315309161921,1
