symbol,rebalance_date,config,sent_lookback,sent_strength,pp_lookback,pp_strength,avg_sent,avg_pp,mu_tilt,current_price,mu_base,mu,1mo_median,1mo_realized,1mo_err,1mo_abs_err,1mo_pct_err,1mo_dir_hit,3mo_median,3mo_realized,3mo_err,3mo_abs_err,3mo_pct_err,3mo_dir_hit,6mo_median,6mo_realized,6mo_err,6mo_abs_err,6mo_pct_err,6mo_dir_hit,1yr_median,1yr_realized,1yr_err,1yr_abs_err,1yr_pct_err,1yr_dir_hit
AAPL,2022-09-13,baseline,0,0.0,0,0.0,,,0.0,151.1611785888672,0.03387026305716212,0.03387026305716212,150.65697331997444,135.93109130859375,14.72588201138069,14.72588201138069,10.833343475444973,1,151.79131632823652,142.2095184326172,9.581797895619331,9.581797895619331,6.737803489686558,0,150.41695051456458,150.80526733398438,-0.38831681941979923,0.38831681941979923,-0.25749552803073145,1,149.32466423129512,173.7042694091797,-24.37960517788457,24.37960517788457,-14.035121451422535,0
AAPL,2022-09-13,sent_only,21,0.005,0,0.0,,,0.0,151.1611785888672,0.03387026305716212,0.03387026305716212,150.65697331997444,135.93109130859375,14.72588201138069,14.72588201138069,10.833343475444973,1,151.79131632823652,142.2095184326172,9.581797895619331,9.581797895619331,6.737803489686558,0,150.41695051456458,150.80526733398438,-0.38831681941979923,0.38831681941979923,-0.25749552803073145,1,149.32466423129512,173.7042694091797,-24.37960517788457,24.37960517788457,-14.035121451422535,0
AAPL,2022-10-12,baseline,0,0.0,0,0.0,,,0.0,135.93109130859375,-0.017067975346364506,-0.017067975346364506,135.96944832051216,144.5519256591797,-8.58247733866753,8.58247733866753,-5.937297133559497,1,135.28384177703896,131.3043975830078,3.979444194031146,3.979444194031146,3.0307013834136263,1,133.9223890303445,162.85073852539062,-28.92834949504612,28.92834949504612,-17.76372017529156,0,131.3726963904569,176.7782440185547,-45.40554762809779,45.40554762809779,-25.685031481211013,0
AAPL,2022-10-12,sent_only,21,0.005,0,0.0,,,0.0,135.93109130859375,-0.017067975346364506,-0.017067975346364506,135.96944832051216,144.5519256591797,-8.58247733866753,8.58247733866753,-5.937297133559497,1,135.28384177703896,131.3043975830078,3.979444194031146,3.979444194031146,3.0307013834136263,1,133.9223890303445,162.85073852539062,-28.92834949504612,28.92834949504612,-17.76372017529156,0,131.3726963904569,176.7782440185547,-45.40554762809779,45.40554762809779,-25.685031481211013,0
AAPL,2022-11-10,baseline,0,0.0,0,0.0,,,0.0,144.5519256591797,-0.0013370688857587965,-0.0013370688857587965,144.15210442589108,142.2095184326172,1.9425859932738945,1.9425859932738945,1.366002792699383,1,144.31294447649168,151.65298461914062,-7.340040142648945,7.340040142648945,-4.84002353206739,0,143.6569649815214,169.847412109375,-26.190447127853588,26.190447127853588,-15.419985975993544,0,142.5045011321708,182.8999481201172,-40.3954469879464,40.3954469879464,-22.086089910434097,0
AAPL,2022-11-10,sent_only,21,0.005,0,0.0,,,0.0,144.5519256591797,-0.0013370688857587965,-0.0013370688857587965,144.15210442589108,142.2095184326172,1.9425859932738945,1.9425859932738945,1.366002792699383,1,144.31294447649168,151.65298461914062,-7.340040142648945,7.340040142648945,-4.84002353206739,0,143.6569649815214,169.847412109375,-26.190447127853588,26.190447127853588,-15.419985975993544,0,142.5045011321708,182.8999481201172,-40.3954469879464,40.3954469879464,-22.086089910434097,0
AAPL,2022-12-12,baseline,0,0.0,0,0.0,,,0.0,142.2095184326172,-0.21089918261017182,-0.21089918261017182,141.45934492219766,131.3043975830078,10.154947339189846,10.154947339189846,7.733897360726329,1,139.53582676242723,150.80526733398438,-11.26944057155714,11.26944057155714,-7.472842806345096,0,137.59813456273832,181.57394409179688,-43.97580952905855,43.97580952905855,-24.219229112975622,0,130.82138909699137,195.9246368408203,-65.10324774382894,65.10324774382894,-33.228719365560096,0
AAPL,2022-12-12,sent_only,21,0.005,0,0.0,,,0.0,142.2095184326172,-0.21089918261017182,-0.21089918261017182,141.45934492219766,131.3043975830078,10.154947339189846,10.154947339189846,7.733897360726329,1,139.53582676242723,150.80526733398438,-11.26944057155714,11.26944057155714,-7.472842806345096,0,137.59813456273832,181.57394409179688,-43.97580952905855,43.97580952905855,-24.219229112975622,0,130.82138909699137,195.9246368408203,-65.10324774382894,65.10324774382894,-33.228719365560096,0
AAPL,2023-01-12,baseline,0,0.0,0,0.0,,,0.0,131.3043975830078,-0.266028816316374,-0.266028816316374,129.85117076479878,151.65298461914062,-21.801813854341844,21.801813854341844,-14.376119209981026,0,127.71047370978079,162.85073852539062,-35.14026481560984,35.14026481560984,-21.57820414804628,0,124.86974702634657,191.48428344726562,-66.61453642091905,66.61453642091905,-34.788513825608334,0,117.76941342299332,181.74197387695312,-63.9725604539598,63.9725604539598,-35.199661965414705,0
AAPL,2023-01-12,sent_only,21,0.005,0,0.0,-0.06403333333333333,,-0.0003201666666666667,131.3043975830078,-0.266028816316374,-0.26634898298304066,129.84943836350828,151.65298461914062,-21.80354625563234,21.80354625563234,-14.377261555642635,0,127.70025195970267,162.85073852539062,-35.150486565687956,35.150486565687956,-21.58448090808475,0,124.86461686794273,191.48428344726562,-66.6196665793229,66.6196665793229,-34.791192979380895,0,117.76941342299332,181.74197387695312,-63.9725604539598,63.9725604539598,-35.199661965414705,0
AAPL,2023-02-13,baseline,0,0.0,0,0.0,,,0.0,151.65298461914062,-0.10617424222426575,-0.10617424222426575,150.84659255689854,150.80526733398438,0.041325222914167625,0.041325222914167625,0.027403036806828346,1,150.4717535155931,169.847412109375,-19.375658593781907,19.375658593781907,-11.407685494380539,0,146.8536823807517,175.3944549560547,-28.54077257530298,28.54077257530298,-16.27233459715355,0,144.22047377756508,182.48919677734375,-38.268722999778674,38.268722999778674,-20.970404646183297,0
AAPL,2023-02-13,sent_only,21,0.005,0,0.0,-0.08574999999999999,,-0.00042875,151.65298461914062,-0.10617424222426575,-0.10660299222426575,150.84659255689854,150.80526733398438,0.041325222914167625,0.041325222914167625,0.027403036806828346,1,150.4556256888793,169.847412109375,-19.39178642049569,19.39178642049569,-11.41718097418414,0,146.82220399680116,175.3944549560547,-28.572250959253523,28.572250959253523,-16.29028179164064,0,144.22047377756508,182.48919677734375,-38.268722999778674,38.268722999778674,-20.970404646183297,0
AAPL,2023-03-15,baseline,0,0.0,0,0.0,,,0.0,150.80526733398438,0.021651953215741315,0.021651953215741315,150.3920403546478,162.85073852539062,-12.45869817074282,12.45869817074282,-7.650378674088937,0,150.08004905784446,181.57394409179688,-31.493895033952413,31.493895033952413,-17.344941859075494,0,148.9514940667782,173.7042694091797,-24.752775342401492,24.752775342401492,-14.249952189772367,0,146.55505468883842,171.0631866455078,-24.508131956669388,24.508131956669388,-14.326946923686915,0
AAPL,2023-03-15,sent_only,21,0.005,0,0.0,-0.07711818181818182,,-0.0003855909090909091,150.80526733398438,0.021651953215741315,0.021266362306650407,150.3920403546478,162.85073852539062,-12.45869817074282,12.45869817074282,-7.650378674088937,0,150.07281463054824,181.57394409179688,-31.501129461248638,31.501129461248638,-17.34892614621119,0,148.92319239612738,173.7042694091797,-24.78107701305231,24.78107701305231,-14.266245209366577,0,146.55505468883842,171.0631866455078,-24.508131956669388,24.508131956669388,-14.326946923686915,0
AAPL,2023-04-14,baseline,0,0.0,0,0.0,,,0.0,162.85073852539062,-0.00868146193023378,-0.00868146193023378,162.8329876392641,169.847412109375,-7.014424470110896,7.014424470110896,-4.12983888479495,0,163.13670018502756,191.48428344726562,-28.34758326223806,28.34758326223806,-14.80413052805189,1,160.61342610720774,176.7782440185547,-16.164817911346944,16.164817911346944,-9.14412177872424,0,160.45670057189398,167.85240173339844,-7.395701161504462,7.395701161504462,-4.406074077659683,0
AAPL,2023-04-14,sent_only,21,0.005,0,0.0,-0.06129545454545455,,-0.00030647727272727277,162.85073852539062,-0.00868146193023378,-0.008987939202961053,162.8288289748732,169.847412109375,-7.018583134501796,7.018583134501796,-4.132287355654325,0,163.13670018502756,191.48428344726562,-28.34758326223806,28.34758326223806,-14.80413052805189,1,160.61342610720774,176.7782440185547,-16.164817911346944,16.164817911346944,-9.14412177872424,0,160.4321104959107,167.85240173339844,-7.4202912374877315,7.4202912374877315,-4.4207238984125174,0
AAPL,2023-05-15,baseline,0,0.0,0,0.0,,,0.0,169.847412109375,0.19409205809105856,0.19409205809105856,169.88915018215704,181.57394409179688,-11.684793909639836,11.684793909639836,-6.43528121178689,1,171.88982284299337,175.3944549560547,-3.5046321130613194,3.5046321130613194,-1.9981430507249556,1,174.45140466761055,182.8999481201172,-8.448543452506641,8.448543452506641,-4.619215882422322,1,179.79627771866149,188.2639617919922,-8.467684073330702,8.467684073330702,-4.497772166659501,1
AAPL,2023-05-15,sent_only,21,0.005,0,0.0,-0.03569090909090909,,-0.00017845454545454547,169.847412109375,0.19409205809105856,0.19391360354560402,169.88915018215704,181.57394409179688,-11.684793909639836,11.684793909639836,-6.43528121178689,1,171.88598808101577,175.3944549560547,-3.50846687503892,3.50846687503892,-2.000329415156238,1,174.45140466761055,182.8999481201172,-8.448543452506641,8.448543452506641,-4.619215882422322,1,179.76419511837486,188.2639617919922,-8.49976667361733,8.49976667361733,-4.514813452724688,1
AAPL,2023-06-14,baseline,0,0.0,0,0.0,,,0.0,181.57394409179688,0.338725161850296,0.338725161850296,182.90854210091663,191.48428344726562,-8.575741346348991,8.575741346348991,-4.478561473537714,1,185.66746980463012,173.7042694091797,11.963200395450428,11.963200395450428,6.887107862196398,0,189.64551212283646,195.9246368408203,-6.279124717983848,6.279124717983848,-3.2048673506463334,1,200.95400103509735,210.8592071533203,-9.905206118222964,9.905206118222964,-4.697544988405782,1
AAPL,2023-06-14,sent_only,21,0.005,0,0.0,-0.0024272727272727276,,-1.2136363636363637e-05,181.57394409179688,0.338725161850296,0.33871302548665966,182.90854210091663,191.48428344726562,-8.575741346348991,8.575741346348991,-4.478561473537714,1,185.66690647350248,173.7042694091797,11.962637064322792,11.962637064322792,6.886783557486127,0,189.64493671433428,195.9246368408203,-6.279700126486034,6.279700126486034,-3.2051610393377934,1,200.95278187909574,210.8592071533203,-9.906425274224574,9.906425274224574,-4.698123173261007,1
AAPL,2023-07-17,baseline,0,0.0,0,0.0,,,0.0,191.48428344726562,0.27337732396635683,0.27337732396635683,192.41492956780198,175.3944549560547,17.02047461174729,17.02047461174729,9.704112148820093,0,195.86368099240735,176.7782440185547,19.085436973852666,19.085436973852666,10.796258940013825,0,200.58125808062806,181.74197387695312,18.839284203674936,18.839284203674936,10.365951134892985,0,211.60381705403034,227.12342834472656,-15.519611290696218,15.519611290696218,-6.83311774738652,1
AAPL,2023-07-17,sent_only,21,0.005,0,0.0,-0.02834545454545455,,-0.00014172727272727275,191.48428344726562,0.27337732396635683,0.27323559669362957,192.41492956780198,175.3944549560547,17.02047461174729,17.02047461174729,9.704112148820093,0,195.86368099240735,176.7782440185547,19.085436973852666,19.085436973852666,10.796258940013825,0,200.58125808062806,181.74197387695312,18.839284203674936,18.839284203674936,10.365951134892985,0,211.60381705403034,227.12342834472656,-15.519611290696218,15.519611290696218,-6.83311774738652,1
AAPL,2023-08-15,baseline,0,0.0,0,0.0,,,0.0,175.3944549560547,0.03652795380091067,0.03652795380091067,175.47784284806755,173.7042694091797,1.7735734388878654,1.7735734388878654,1.0210304242493984,0,174.48190451404582,182.8999481201172,-8.418043606071365,8.418043606071365,-4.602540182538993,0,174.59189655856466,182.48919677734375,-7.897300218779094,7.897300218779094,-4.327543963281641,0,175.1884892203766,223.25347900390625,-48.064989783529654,48.064989783529654,-21.529335174520913,0
AAPL,2023-08-15,sent_only,21,0.005,0,0.0,-0.07113181818181818,,-0.00035565909090909094,175.3944549560547,0.03652795380091067,0.03617229471000158,175.47784284806755,173.7042694091797,1.7735734388878654,1.7735734388878654,1.0210304242493984,0,174.47986060147298,182.8999481201172,-8.420087518644209,8.420087518644209,-4.603657685629536,0,174.56085172138606,182.48919677734375,-7.928345055957692,7.928345055957692,-4.344555839999185,0,175.15734228837314,223.25347900390625,-48.096136715533106,48.096136715533106,-21.543286550393052,0
